Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Week,Order Day,Shipping Days,Profit Margin,Sales Bucket,Profit Bucket
9698,Us-2023-165456,2023-11-30,2023-12-03,First Class,Tb-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Fur-Ch-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.418800000000203,2023,November,4,48,Thursday,3,-0.014285714285714474,Very High,Loss
9699,Us-2023-111689,2023-11-30,2023-12-02,Second Class,Hp-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Fur-Ch-10004287,Furniture,Chairs,Safco Arco Folding Chair,1242.8999999999999,5,0.1,262.3899999999999,2023,November,4,48,Thursday,2,0.21111111111111103,Very High,High Profit
9700,Us-2023-107314,2023-11-30,2023-12-03,First Class,Mz-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,Fur-Fu-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0.0,9.557099999999998,2023,November,4,48,Thursday,3,0.36999999999999994,Low,Low Profit
9701,Us-2023-142090,2023-11-30,2023-12-07,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,Fur-Ta-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.6819999999998,7,0.4,-653.2834,2023,November,4,48,Thursday,7,-0.36666666666666675,Very High,Loss
9702,Us-2023-120089,2023-11-30,2023-11-30,Same Day,Ml-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,Off-Ap-10003779,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center With Fax/Phone Line Protection,663.936,4,0.2,82.99199999999988,2023,November,4,48,Thursday,0,0.1249999999999998,High,Low Profit
9703,Us-2023-116645,2023-11-30,2023-12-04,Standard Class,Me-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,Off-Ar-10001044,Office Supplies,Art,"Boston Ranger #55 Pencil Sharpener, Black",155.94,6,0.0,45.22259999999999,2023,November,4,48,Thursday,4,0.29,Medium,Low Profit
9704,Us-2023-111689,2023-11-30,2023-12-02,Second Class,Hp-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Off-Bi-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.47200000000001,3,0.2,23.109299999999998,2023,November,4,48,Thursday,2,0.3374999999999999,Low,Low Profit
9705,Us-2023-102267,2023-11-30,2023-12-04,Standard Class,Sc-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,Off-Fa-10000611,Office Supplies,Fasteners,Binder Clips By Oic,2.368,2,0.2,0.8287999999999999,2023,November,4,48,Thursday,4,0.35,Low,Low Profit
9706,Us-2023-119305,2023-11-30,2023-12-04,Standard Class,Sw-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,Off-St-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.79999999999998,5,0.0,43.44999999999999,2023,November,4,48,Thursday,4,0.24999999999999997,Medium,Low Profit
9707,Us-2023-105333,2023-11-30,2023-12-04,Standard Class,Vp-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,Off-St-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0.0,5.389799999999994,2023,November,4,48,Thursday,4,0.019999999999999976,Medium,Low Profit
9708,Us-2023-105333,2023-11-30,2023-12-04,Standard Class,Vp-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,Off-St-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0.0,1.671199999999999,2023,November,4,48,Thursday,4,0.019999999999999987,Low,Low Profit
9709,Us-2023-137365,2023-11-30,2023-12-03,Second Class,Bp-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,Tec-Ac-10001767,Technology,Accessories,Sandisk Ultra 64 Gb Microsdhc Class 10 Memory Card,95.97600000000001,3,0.2,-10.79730000000001,2023,November,4,48,Thursday,3,-0.1125000000000001,Low,Loss
9710,Us-2023-142090,2023-11-30,2023-12-07,Standard Class,Sc-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,Tec-Ac-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.97600000000006,3,0.2,81.59490000000001,2023,November,4,48,Thursday,7,0.2125,Medium,Low Profit
9711,Us-2023-105333,2023-11-30,2023-12-04,Standard Class,Vp-21730,Victor Preis,Home Office,United States,New York City,New York,10011,East,Tec-Ph-10001468,Technology,Phones,Panasonic Business Telephones Kx-T7736,546.0600000000001,3,0.0,163.81799999999998,2023,November,4,48,Thursday,4,0.29999999999999993,High,High Profit
9712,Us-2023-148768,2023-11-30,2023-12-02,Second Class,Pn-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,Tec-Ph-10002564,Technology,Phones,Otterbox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.99699999999999,2023,November,4,48,Thursday,2,0.12499999999999985,Low,Low Profit
9713,Us-2023-166926,2023-12-01,2023-12-08,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,Fur-Bo-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.16839999999999,2023,December,4,48,Friday,7,0.2899999999999999,Medium,Low Profit
9714,Us-2023-143245,2023-12-01,2023-12-06,Standard Class,Ad-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,06824,East,Fur-Ch-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.1500000000001,3,0.0,251.20200000000003,2023,December,4,48,Friday,5,0.28,High,High Profit
9715,Us-2023-113355,2023-12-01,2023-12-05,Standard Class,Sj-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,Fur-Ch-10002602,Furniture,Chairs,Dmi Arturo Collection Mission-Style Design Wood Chair,317.058,3,0.3,-18.117599999999996,2023,December,4,48,Friday,4,-0.057142857142857134,Medium,Loss
9716,Us-2023-122539,2023-12-01,2023-12-05,Standard Class,Sc-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Fur-Ch-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.49799999999999,2023,December,4,48,Friday,4,-0.07142857142857141,Medium,Loss
9717,Us-2023-101805,2023-12-01,2023-12-06,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,Fur-Fu-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.67999999999999,12,0.0,31.099200000000003,2023,December,4,48,Friday,5,0.4400000000000001,Low,Low Profit
9718,Us-2023-145660,2023-12-01,2023-12-03,First Class,Mg-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302,East,Fur-Fu-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712000000000001,2,0.2,1.7352000000000005,2023,December,4,48,Friday,2,0.22500000000000006,Low,Low Profit
9719,Us-2023-103968,2023-12-01,2023-12-07,Standard Class,Ml-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,Fur-Fu-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0.0,107.03879999999994,2023,December,4,48,Friday,6,0.1699999999999999,High,High Profit
9720,Us-2023-127313,2023-12-01,2023-12-04,First Class,Ra-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Fur-Fu-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H X 34""W",79.12,5,0.2,13.845999999999997,2023,December,4,48,Friday,3,0.17499999999999993,Low,Low Profit
9721,Us-2023-145233,2023-12-01,2023-12-05,Standard Class,Dv-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Off-Ap-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5045999999999964,2023,December,4,48,Friday,4,0.11249999999999988,Low,Low Profit
9722,Us-2023-122539,2023-12-01,2023-12-05,Standard Class,Sc-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Off-Bi-10001759,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Dark Blue",8.001000000000001,7,0.7,-5.600699999999996,2023,December,4,48,Friday,4,-0.6999999999999994,Low,Loss
9723,Us-2023-101805,2023-12-01,2023-12-06,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10002003,Office Supplies,Binders,Ibico Presentation Index For Binding Systems,15.920000000000002,5,0.2,5.372999999999999,2023,December,4,48,Friday,5,0.3374999999999999,Low,Low Profit
9724,Us-2023-145233,2023-12-01,2023-12-05,Standard Class,Dv-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Off-Bi-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover With Reinforced Top Hinge,6.783,7,0.7,-4.748099999999997,2023,December,4,48,Friday,4,-0.6999999999999996,Low,Loss
9725,Us-2023-135860,2023-12-01,2023-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Bi-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,2023,December,4,48,Friday,6,0.47000000000000003,Low,Low Profit
9726,Us-2023-118542,2023-12-01,2023-12-05,Standard Class,Cc-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,Off-Bi-10003429,Office Supplies,Binders,"Cardinal Holdit! Binder Insert Strips,Extra Strips",10.128,2,0.2,3.6714,2023,December,4,48,Friday,4,0.36250000000000004,Low,Low Profit
9727,Us-2023-163139,2023-12-01,2023-12-03,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Off-Bi-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.131999999999999,2023,December,4,48,Friday,2,0.3499999999999999,Low,Low Profit
9728,Us-2023-144862,2023-12-01,2023-12-05,Standard Class,Eh-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Off-En-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68000000000002,5,0.2,35.329499999999996,2023,December,4,48,Friday,4,0.3374999999999999,Medium,Low Profit
9729,Us-2023-135860,2023-12-01,2023-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-Fa-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.209899999999998,2023,December,4,48,Friday,6,0.30999999999999994,Low,Low Profit
9730,Us-2023-122539,2023-12-01,2023-12-05,Standard Class,Sc-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Off-La-10004853,Office Supplies,Labels,Avery 483,15.936000000000002,4,0.2,5.1792,2023,December,4,48,Friday,4,0.32499999999999996,Low,Low Profit
9731,Us-2023-138618,2023-12-01,2023-12-08,Standard Class,My-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,Off-Pa-10000520,Office Supplies,Paper,Xerox 201,10.368000000000002,2,0.2,3.6288,2023,December,4,48,Friday,7,0.3499999999999999,Low,Low Profit
9732,Us-2023-166926,2023-12-01,2023-12-08,Standard Class,So-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,Off-Pa-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0.0,18.837,2023,December,4,48,Friday,7,0.45,Low,Low Profit
9733,Us-2023-143245,2023-12-01,2023-12-06,Standard Class,Ad-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,06824,East,Off-Pa-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,2023,December,4,48,Friday,5,0.48000000000000004,Low,Low Profit
9734,Us-2023-118542,2023-12-01,2023-12-05,Standard Class,Cc-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,Off-Pa-10004735,Office Supplies,Paper,Xerox 1905,45.36,7,0.0,21.772800000000004,2023,December,4,48,Friday,4,0.4800000000000001,Low,Low Profit
9735,Us-2023-135860,2023-12-01,2023-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.874399999999994,2023,December,4,48,Friday,6,0.06999999999999994,Low,Low Profit
9736,Us-2023-127313,2023-12-01,2023-12-04,First Class,Ra-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Off-St-10001228,Office Supplies,Storage,Personal File Boxes With Fold-Down Carry Handle,37.392,3,0.2,2.336999999999998,2023,December,4,48,Friday,3,0.06249999999999994,Low,Low Profit
9737,Us-2023-135860,2023-12-01,2023-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Off-St-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H",91.99,1,0.0,3.6795999999999935,2023,December,4,48,Friday,6,0.03999999999999993,Low,Low Profit
9738,Us-2023-101805,2023-12-01,2023-12-06,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,Off-St-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0.0,5.412400000000048,2023,December,4,48,Friday,5,0.010000000000000089,High,Low Profit
9739,Us-2023-163139,2023-12-01,2023-12-03,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Off-St-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.54999999999998,3,0.0,6.646500000000017,2023,December,4,48,Friday,2,0.030000000000000082,Medium,Low Profit
9740,Us-2023-163139,2023-12-01,2023-12-03,Second Class,Cc-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Tec-Ac-10000290,Technology,Accessories,Sabrent 4-Port Usb 2.0 Hub,20.37,3,0.0,6.925800000000001,2023,December,4,48,Friday,2,0.34,Low,Low Profit
9741,Us-2023-145233,2023-12-01,2023-12-05,Standard Class,Dv-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Tec-Ph-10000586,Technology,Phones,At&T Sb67148 Synj,105.584,2,0.2,9.238600000000005,2023,December,4,48,Friday,4,0.08750000000000005,Medium,Low Profit
9742,Us-2023-144862,2023-12-01,2023-12-05,Standard Class,Eh-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Tec-Ph-10000923,Technology,Phones,"Belkin Sportfit Armband For Iphone 5S/5C, Fuchsia",62.958,7,0.4,9.4437,2023,December,4,48,Friday,4,0.15,Low,Low Profit
9743,Us-2023-145233,2023-12-01,2023-12-05,Standard Class,Dv-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Tec-Ph-10001254,Technology,Phones,Jabra Biz 2300 Duo Qd Duo Corded Headset,406.368,4,0.2,30.47759999999998,2023,December,4,48,Friday,4,0.07499999999999996,Medium,Low Profit
9744,Us-2023-135860,2023-12-01,2023-12-07,Standard Class,Jh-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Tec-Ph-10001700,Technology,Phones,Panasonic Kx-Tg6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.634600000000006,2023,December,4,48,Friday,6,0.2700000000000001,Medium,Low Profit
9745,Us-2023-113355,2023-12-01,2023-12-05,Standard Class,Sj-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,Tec-Ph-10004912,Technology,Phones,Cisco Spa112 2 Port Phone Adapter,219.80000000000004,5,0.2,24.72749999999997,2023,December,4,48,Friday,4,0.11249999999999985,Medium,Low Profit
9746,Us-2023-145233,2023-12-01,2023-12-05,Standard Class,Dv-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Tec-Ph-10004977,Technology,Phones,Ge 30524Ee4,470.3760000000001,3,0.2,52.917299999999955,2023,December,4,48,Friday,4,0.11249999999999988,Medium,Low Profit
9747,Us-2023-112347,2023-12-02,2023-12-06,Standard Class,Bs-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,Fur-Bo-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.35200000000003,8,0.7,-363.5279999999999,2023,December,4,48,Saturday,4,-1.4999999999999993,Medium,Loss
9748,Us-2023-143756,2023-12-02,2023-12-05,First Class,Me-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,Fur-Ch-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair With 2-To-1 Synchro Tilt And Mesh Fabric Seat,701.96,2,0.0,168.47040000000004,2023,December,4,48,Saturday,3,0.24000000000000005,High,High Profit
9749,Us-2023-112347,2023-12-02,2023-12-06,Standard Class,Bs-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,Fur-Ch-10002335,Furniture,Chairs,Hon Gueststacker Chair,906.6800000000001,5,0.2,68.00100000000003,2023,December,4,48,Saturday,4,0.07500000000000002,High,Low Profit
9750,Us-2023-102379,2023-12-02,2023-12-06,Standard Class,Bb-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,Fur-Ch-10004983,Furniture,Chairs,Office Star - Mid Back Dual Function Ergonomic High Back Chair With 2-Way Adjustable Arms,1159.056,9,0.2,43.464599999999905,2023,December,4,48,Saturday,4,0.037499999999999915,Very High,Low Profit
9751,Us-2023-112347,2023-12-02,2023-12-06,Standard Class,Bs-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,Fur-Fu-10001488,Furniture,Furnishings,"Tenex 46"" X 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.70400000000006,6,0.2,0.0,2023,December,4,48,Saturday,4,0.0,High,Low Profit
9752,Us-2023-147221,2023-12-02,2023-12-04,Second Class,Js-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,Fur-Fu-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.719599999999998,2023,December,4,48,Saturday,2,-0.42499999999999977,Low,Loss
9753,Us-2023-167395,2023-12-02,2023-12-04,First Class,Km-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,01852,East,Off-Ap-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.85999999999996,7,0.0,80.32079999999999,2023,December,4,48,Saturday,2,0.28,Medium,Low Profit
9754,Us-2023-147221,2023-12-02,2023-12-04,Second Class,Js-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,Off-Ap-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.61999999999995,5,0.8,-766.012,2023,December,4,48,Saturday,2,-2.6,Medium,Loss
9755,Us-2023-109701,2023-12-02,2023-12-03,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Ap-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.251600000000003,2023,December,4,48,Saturday,1,0.28,Low,Low Profit
9756,Us-2023-104108,2023-12-02,2023-12-09,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Houston,Texas,77095,Central,Off-Ar-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.160000000000002,5,0.2,2.127999999999999,2023,December,4,48,Saturday,7,0.17499999999999988,Low,Low Profit
9757,Us-2023-108063,2023-12-02,2023-12-05,First Class,As-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,South,Off-Ar-10001446,Office Supplies,Art,Newell 309,34.650000000000006,3,0.0,10.395,2023,December,4,48,Saturday,3,0.29999999999999993,Low,Low Profit
9758,Us-2023-157469,2023-12-02,2023-12-07,Standard Class,Es-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,Off-Ar-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262000000000022,2023,December,4,48,Saturday,5,0.0875000000000001,Low,Low Profit
9759,Us-2023-109701,2023-12-02,2023-12-03,Same Day,Am-10360,Alice Mccarthy,Corporate,United States,Los Angeles,California,90032,West,Off-Ar-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0.0,5.04,2023,December,4,48,Saturday,1,0.5,Low,Low Profit
9760,Us-2023-165715,2023-12-02,2023-12-08,Standard Class,Bg-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,Off-Ar-10003903,Office Supplies,Art,Sanford 52201 Apsco Electric Pencil Sharpener,32.776,1,0.2,2.4581999999999997,2023,December,4,48,Saturday,6,0.07499999999999998,Low,Low Profit
